time	overlap	overlapHigh	overlapLow
0.3	0.981624609371489	1.00235667296816	0.960981477060868
0.810526315789474	1.01380763754984	1.04426764565241	0.983110613217664
1.32105263157895	0.991982666673401	1.00173029968918	0.982294579491514
1.83157894736842	0.958946342163263	0.980781487031506	0.937183919071879
2.34210526315789	0.970572849275406	0.988572390146591	0.952433316637113
2.85263157894737	0.942283556952315	0.962697109382991	0.921991958946645
3.36315789473684	0.918001501088859	0.932521191239101	0.903710267093258
3.87368421052631	0.88557383330412	0.909066751845668	0.86202570186057
4.38421052631579	0.867483381083914	0.883304537686558	0.851684161200756
4.89473684210526	0.83392324379231	0.846301525429755	0.821540901345242
5.40526315789474	0.806960011251651	0.820416406380327	0.793402715056435
5.91578947368421	0.765256115280348	0.787349236673219	0.743100374166321
6.42631578947368	0.778621315660362	0.797976078353677	0.759492115020904
6.93684210526316	0.808325621600677	0.827260617197415	0.78936416256768
7.44736842105263	0.79256221690994	0.816024003989068	0.768825003337249
7.95789473684211	0.77533230367638	0.801362458003698	0.749530777536603
8.46842105263158	0.808165765802563	0.832997663136474	0.78302568559922
8.97894736842105	0.786014067713441	0.803549836649042	0.768401299150945
9.48947368421053	0.811044368492142	0.84259239814003	0.779318531342544
