time	overlap	overlapHigh	overlapLow
0.3	1.00216688324746	1.02807095509213	0.976415659728006
0.457894736842105	0.942300080684055	0.96705190117658	0.91779979989589
0.61578947368421	0.948709321756759	0.973854419585109	0.923984556940975
0.773684210526316	0.958707304206254	0.978569509252775	0.939249852230775
0.931578947368421	0.92342757240843	0.94846374747018	0.898458035091359
1.08947368421053	0.882258375854437	0.900247151580724	0.864306007657327
1.24736842105263	0.852112720418654	0.873944488291485	0.830677729746128
1.40526315789474	0.811020228010555	0.831974767276873	0.790296362582723
1.56315789473684	0.725937843000511	0.74652787364393	0.705460786699175
1.72105263157895	0.73404722365231	0.765308474079146	0.702925729702154
1.87894736842105	0.673368979236958	0.699569764357592	0.647640954259343
2.03684210526316	0.662544457394474	0.689562601585739	0.635635127907555
2.19473684210526	0.586919406044012	0.63164282288035	0.542240401564348
2.35263157894737	0.497546063782319	0.523513329511144	0.471831623114248
2.51052631578947	0.420740335570832	0.446420644583709	0.395091995989903
2.66842105263158	0.393919745632312	0.425057716637461	0.362824454642826
